date,store_nbr,transactions,month_day
2017-08-16,19,1162,08-16
2017-08-16,20,1543,08-16
2017-08-16,23,997,08-16
2017-08-16,24,2304,08-16
2017-08-16,25,674,08-16
2017-08-16,26,509,08-16
2017-08-16,27,1413,08-16
2017-08-16,28,1096,08-16
2017-08-16,29,937,08-16
2017-08-16,30,739,08-16
2017-08-16,31,1420,08-16
2017-08-16,32,637,08-16
2017-08-16,33,1047,08-16
2017-08-16,34,2173,08-16
2017-08-16,35,650,08-16
2017-08-16,36,1195,08-16
2017-08-16,37,1651,08-16
2017-08-16,38,1496,08-16
2017-08-16,39,1368,08-16
2017-08-16,40,1425,08-16
2017-08-16,41,1022,08-16
2017-08-16,43,1342,08-16
2017-08-16,44,4272,08-16
2017-08-16,45,3348,08-16
2017-08-16,46,3083,08-16
2017-08-16,47,3452,08-16
2017-08-16,48,2618,08-16
2017-08-16,49,2652,08-16
2017-08-16,50,2444,08-16
2017-08-16,51,1638,08-16
2017-08-16,53,662,08-16
2017-08-16,54,782,08-16
2017-08-16,1,2087,08-16
2017-08-16,2,1946,08-16
2017-08-16,3,3361,08-16
2017-08-16,4,1563,08-16
2017-08-16,5,1641,08-16
2017-08-16,6,1817,08-16
2017-08-16,7,1977,08-16
2017-08-16,8,3063,08-16
2017-08-16,9,1848,08-16
2017-08-16,10,933,08-16
2017-08-16,11,2238,08-16
2017-08-16,13,1179,08-16
2017-08-16,14,1338,08-16
2017-08-16,15,1370,08-16
2017-08-16,16,895,08-16
2017-08-16,17,1072,08-16
2017-08-16,18,1271,08-16
2017-08-16,19,1229,08-16
2017-08-16,20,1333,08-16
2017-08-16,23,1128,08-16
2017-08-16,24,2650,08-16
2017-08-16,25,830,08-16
2017-08-16,26,596,08-16
2017-08-16,27,1407,08-16
2017-08-16,28,982,08-16
2017-08-16,29,915,08-16
2017-08-16,30,640,08-16
2017-08-16,31,1397,08-16
2017-08-16,32,661,08-16
2017-08-16,33,876,08-16
2017-08-16,34,2537,08-16
2017-08-16,35,555,08-16
2017-08-16,36,1106,08-16
2017-08-16,37,1855,08-16
2017-08-16,38,1714,08-16
2017-08-16,39,1354,08-16
2017-08-16,40,1340,08-16
2017-08-16,41,1129,08-16
2017-08-16,43,1333,08-16
2017-08-16,44,4812,08-16
2017-08-16,45,3983,08-16
2017-08-16,46,3466,08-16
2017-08-16,47,3736,08-16
2017-08-16,48,2893,08-16
2017-08-16,49,3252,08-16
2017-08-16,50,2904,08-16
2017-08-16,51,1993,08-16
2017-08-16,53,879,08-16
2017-08-16,54,808,08-16
2017-08-16,1,1532,08-16
2017-08-16,2,2438,08-16
2017-08-16,3,4616,08-16
2017-08-16,4,2031,08-16
2017-08-16,5,1986,08-16
2017-08-16,6,2590,08-16
2017-08-16,7,2124,08-16
2017-08-16,8,3473,08-16
2017-08-16,9,2733,08-16
2017-08-16,10,1336,08-16
2017-08-16,11,2952,08-16
2017-08-16,13,1741,08-16
2017-08-16,14,1992,08-16
2017-08-16,15,1537,08-16
2017-08-16,16,1189,08-16
2017-08-16,17,1556,08-16
2017-08-16,18,1420,08-16
2017-08-16,19,2192,08-16
2017-08-16,20,2099,08-16
2017-08-16,23,1269,08-16
2017-08-16,24,2919,08-16
2017-08-16,25,1007,08-16
2017-08-16,26,790,08-16
2017-08-16,27,1981,08-16
2017-08-16,28,1451,08-16
2017-08-16,29,1284,08-16
2017-08-16,30,806,08-16
2017-08-16,31,1808,08-16
2017-08-16,32,803,08-16
2017-08-16,33,1261,08-16
2017-08-16,34,3023,08-16
2017-08-16,35,731,08-16
2017-08-16,36,1381,08-16
2017-08-16,37,2140,08-16
2017-08-16,38,2726,08-16
2017-08-16,39,2050,08-16
2017-08-16,40,1690,08-16
2017-08-16,41,1661,08-16
2017-08-16,43,1574,08-16
2017-08-16,44,6839,08-16
2017-08-16,45,5327,08-16
2017-08-16,46,5480,08-16
2017-08-16,47,5452,08-16
2017-08-16,48,4661,08-16
2017-08-16,49,4411,08-16
2017-08-16,50,4434,08-16
2017-08-16,51,2655,08-16
2017-08-16,53,1305,08-16
2017-08-16,54,1160,08-16
2017-08-16,1,597,08-16
2017-08-16,2,2127,08-16
2017-08-16,3,3430,08-16
2017-08-16,4,1817,08-16
2017-08-16,5,1775,08-16
2017-08-16,6,2293,08-16
2017-08-16,7,1607,08-16
2017-08-16,8,2422,08-16
2017-08-16,9,2539,08-16
2017-08-16,10,1143,08-16
2017-08-16,11,2899,08-16
2017-08-16,13,1354,08-16
2017-08-16,14,1153,08-16
2017-08-16,15,1267,08-16
2017-08-16,16,1241,08-16
2017-08-16,17,1591,08-16
2017-08-16,18,1224,08-16
2017-08-16,19,1384,08-16
2017-08-16,20,2165,08-16
2017-08-16,23,1133,08-16
2017-08-16,24,1800,08-16
2017-08-16,25,714,08-16
2017-08-16,26,773,08-16
2017-08-16,27,1913,08-16
2017-08-16,28,1451,08-16
2017-08-16,29,1322,08-16
2017-08-16,30,690,08-16
2017-08-16,31,2026,08-16
2017-08-16,32,730,08-16
2017-08-16,33,1293,08-16
2017-08-16,34,2190,08-16
2017-08-16,35,757,08-16
2017-08-16,36,1417,08-16
2017-08-16,37,1465,08-16
2017-08-16,38,2698,08-16
2017-08-16,39,1583,08-16
2017-08-16,40,1405,08-16
2017-08-16,41,1507,08-16
2017-08-16,43,1477,08-16
2017-08-16,44,4526,08-16
2017-08-16,45,4256,08-16
2017-08-16,46,4687,08-16
2017-08-16,47,4503,08-16
2017-08-16,48,4460,08-16
2017-08-16,49,3141,08-16
2017-08-16,50,3472,08-16
2017-08-16,51,1986,08-16
2017-08-16,53,1197,08-16
2017-08-16,54,1269,08-16
2017-08-16,1,1917,08-16
2017-08-16,2,1877,08-16
2017-08-16,3,3096,08-16
2017-08-16,4,1442,08-16
2017-08-16,5,1579,08-16
2017-08-16,6,1745,08-16
2017-08-16,7,1831,08-16
2017-08-16,8,2707,08-16
2017-08-16,9,2134,08-16
2017-08-16,10,997,08-16
2017-08-16,11,2159,08-16
2017-08-16,13,1146,08-16
2017-08-16,14,1489,08-16
2017-08-16,15,1473,08-16
2017-08-16,16,987,08-16
2017-08-16,17,1383,08-16
2017-08-16,18,1328,08-16
2017-08-16,19,1324,08-16
2017-08-16,20,1442,08-16
2017-08-16,23,978,08-16
2017-08-16,24,2336,08-16
2017-08-16,25,622,08-16
2017-08-16,26,517,08-16
2017-08-16,27,1354,08-16
2017-08-16,28,1167,08-16
2017-08-16,29,974,08-16
2017-08-16,30,736,08-16
2017-08-16,31,1421,08-16
2017-08-16,32,637,08-16
2017-08-16,33,1129,08-16
2017-08-16,34,2249,08-16
2017-08-16,35,662,08-16
2017-08-16,36,1155,08-16
2017-08-16,37,1497,08-16
2017-08-16,38,1572,08-16
2017-08-16,39,1297,08-16
2017-08-16,40,1653,08-16
2017-08-16,41,1059,08-16
2017-08-16,43,1409,08-16
2017-08-16,44,4008,08-16
2017-08-16,45,3367,08-16
2017-08-16,46,3207,08-16
2017-08-16,47,3503,08-16
2017-08-16,48,2548,08-16
2017-08-16,49,2513,08-16
2017-08-16,50,2341,08-16
2017-08-16,51,1732,08-16
2017-08-16,53,770,08-16
2017-08-16,54,945,08-16
2017-08-16,1,1849,08-16
2017-08-16,2,1745,08-16
2017-08-16,3,2923,08-16
2017-08-16,4,1391,08-16
2017-08-16,5,1438,08-16
2017-08-16,6,1653,08-16
2017-08-16,7,1702,08-16
2017-08-16,8,2504,08-16
2017-08-16,9,1942,08-16
2017-08-16,10,999,08-16
2017-08-16,11,2173,08-16
2017-08-16,13,1184,08-16
2017-08-16,14,1371,08-16
2017-08-16,15,1525,08-16
2017-08-16,16,1010,08-16
2017-08-16,17,1274,08-16
2017-08-16,18,1435,08-16
2017-08-16,19,1181,08-16
2017-08-16,20,1400,08-16
2017-08-16,23,995,08-16
2017-08-16,24,2236,08-16
2017-08-16,25,589,08-16
2017-08-16,26,441,08-16
2017-08-16,27,1339,08-16
2017-08-16,28,1200,08-16
2017-08-16,29,1041,08-16
2017-08-16,30,729,08-16
2017-08-16,31,1368,08-16
2017-08-16,32,584,08-16
2017-08-16,33,1084,08-16
2017-08-16,34,2065,08-16
2017-08-16,35,662,08-16
2017-08-16,36,1225,08-16
2017-08-16,37,1577,08-16
2017-08-16,38,1400,08-16
2017-08-16,39,1343,08-16
2017-08-16,40,1512,08-16
2017-08-16,41,876,08-16
2017-08-16,43,1315,08-16
2017-08-16,44,3721,08-16
2017-08-16,45,3016,08-16
2017-08-16,46,2962,08-16
2017-08-16,47,3283,08-16
2017-08-16,48,2372,08-16
2017-08-16,49,2425,08-16
2017-08-16,50,2290,08-16
2017-08-16,51,1488,08-16
2017-08-16,53,714,08-16
2017-08-16,54,856,08-16
2017-08-16,1,1910,08-16
2017-08-16,2,1942,08-16
2017-08-16,3,2943,08-16
2017-08-16,4,1463,08-16
2017-08-16,5,1334,08-16
2017-08-16,6,1651,08-16
2017-08-16,7,1755,08-16
2017-08-16,8,2683,08-16
2017-08-16,9,1803,08-16
2017-08-16,10,847,08-16
2017-08-16,11,1911,08-16
2017-08-16,13,1048,08-16
2017-08-16,14,1231,08-16
2017-08-16,15,1344,08-16
2017-08-16,16,842,08-16
2017-08-16,17,1296,08-16
2017-08-16,18,1314,08-16
2017-08-16,19,1211,08-16
2017-08-16,20,1345,08-16
2017-08-16,23,1000,08-16
2017-08-16,24,2268,08-16
2017-08-16,25,680,08-16
2017-08-16,26,437,08-16
2017-08-16,27,1286,08-16
2017-08-16,28,863,08-16
2017-08-16,29,776,08-16
2017-08-16,30,657,08-16
2017-08-16,31,1168,08-16
2017-08-16,32,444,08-16
2017-08-16,33,945,08-16
2017-08-16,34,1935,08-16
2017-08-16,35,532,08-16
2017-08-16,36,970,08-16
2017-08-16,37,1627,08-16
2017-08-16,38,1610,08-16
2017-08-16,39,1285,08-16
2017-08-16,40,1341,08-16
2017-08-16,41,983,08-16
2017-08-16,43,1063,08-16
2017-08-16,44,3907,08-16
2017-08-16,45,3137,08-16
2017-08-16,46,3052,08-16
2017-08-16,47,3414,08-16
2017-08-16,48,2338,08-16
2017-08-16,49,2538,08-16
2017-08-16,50,2211,08-16
2017-08-16,51,1716,08-16
2017-08-16,53,731,08-16
2017-08-16,54,768,08-16
2017-08-16,1,1764,08-16
2017-08-16,2,1694,08-16
2017-08-16,3,2651,08-16
2017-08-16,4,1320,08-16
2017-08-16,5,1230,08-16
2017-08-16,6,1504,08-16
2017-08-16,7,1749,08-16
2017-08-16,8,2458,08-16
2017-08-16,9,1890,08-16
2017-08-16,10,817,08-16
2017-08-16,11,2053,08-16
2017-08-16,13,1084,08-16
2017-08-16,14,1341,08-16
2017-08-16,15,1372,08-16
2017-08-16,16,765,08-16
2017-08-16,17,1121,08-16
2017-08-16,18,1255,08-16
2017-08-16,19,1064,08-16
2017-08-16,20,1356,08-16
2017-08-16,23,1011,08-16
2017-08-16,24,2204,08-16
2017-08-16,25,676,08-16
2017-08-16,26,367,08-16
2017-08-16,27,1086,08-16
2017-08-16,28,889,08-16
2017-08-16,29,778,08-16
2017-08-16,30,685,08-16
2017-08-16,31,1262,08-16
2017-08-16,32,590,08-16
2017-08-16,33,934,08-16
2017-08-16,34,1925,08-16
2017-08-16,35,643,08-16
2017-08-16,36,1080,08-16
2017-08-16,37,1510,08-16
2017-08-16,38,1438,08-16
2017-08-16,39,1334,08-16
2017-08-16,40,1317,08-16
2017-08-16,41,911,08-16
2017-08-16,43,1210,08-16
2017-08-16,44,3674,08-16
2017-08-16,45,2862,08-16
2017-08-16,46,2791,08-16
2017-08-16,47,3020,08-16
2017-08-16,48,2296,08-16
2017-08-16,49,2321,08-16
2017-08-16,50,1936,08-16
2017-08-16,51,1487,08-16
2017-08-16,53,657,08-16
2017-08-16,54,661,08-16
2017-08-16,1,1785,08-16
2017-08-16,2,1962,08-16
2017-08-16,3,3167,08-16
2017-08-16,4,1444,08-16
2017-08-16,5,1444,08-16
2017-08-16,6,1673,08-16
2017-08-16,7,1940,08-16
2017-08-16,8,2825,08-16
2017-08-16,9,1813,08-16
2017-08-16,10,813,08-16
2017-08-16,11,1975,08-16
2017-08-16,13,1028,08-16
2017-08-16,14,1206,08-16
2017-08-16,15,1287,08-16
2017-08-16,16,813,08-16
2017-08-16,17,1121,08-16
2017-08-16,18,1253,08-16
2017-08-16,19,1143,08-16
2017-08-16,20,1384,08-16
2017-08-16,23,1082,08-16
2017-08-16,24,2558,08-16
2017-08-16,25,876,08-16
2017-08-16,26,527,08-16
2017-08-16,27,1481,08-16
2017-08-16,28,1009,08-16
2017-08-16,29,888,08-16
2017-08-16,30,692,08-16
2017-08-16,31,1287,08-16
2017-08-16,32,598,08-16
2017-08-16,33,918,08-16
2017-08-16,34,2296,08-16
2017-08-16,35,598,08-16
2017-08-16,36,1054,08-16
2017-08-16,37,1692,08-16
2017-08-16,38,1700,08-16
2017-08-16,39,1317,08-16
2017-08-16,40,1340,08-16
2017-08-16,41,937,08-16
2017-08-16,43,1194,08-16
2017-08-16,44,4129,08-16
2017-08-16,45,3599,08-16
2017-08-16,46,3284,08-16
2017-08-16,47,3493,08-16
2017-08-16,48,2645,08-16
2017-08-16,49,2920,08-16
2017-08-16,50,2496,08-16
2017-08-16,51,1833,08-16
2017-08-16,53,785,08-16
2017-08-16,54,803,08-16
2017-08-16,1,1285,08-16
2017-08-16,2,2054,08-16
2017-08-16,3,3712,08-16
2017-08-16,4,1656,08-16
2017-08-16,5,1536,08-16
2017-08-16,6,2144,08-16
2017-08-16,7,1851,08-16
2017-08-16,8,2934,08-16
2017-08-16,9,2507,08-16
2017-08-16,10,1179,08-16
2017-08-16,11,2549,08-16
2017-08-16,13,1556,08-16
2017-08-16,14,1740,08-16
2017-08-16,15,1390,08-16
2017-08-16,16,1024,08-16
2017-08-16,17,1581,08-16
2017-08-16,18,1312,08-16
2017-08-16,19,1886,08-16
2017-08-16,20,2133,08-16
2017-08-16,23,1039,08-16
2017-08-16,24,2522,08-16
2017-08-16,25,1050,08-16
2017-08-16,26,711,08-16
2017-08-16,27,1857,08-16
2017-08-16,28,1381,08-16
2017-08-16,29,1205,08-16
2017-08-16,30,740,08-16
2017-08-16,31,1542,08-16
2017-08-16,32,728,08-16
2017-08-16,33,1105,08-16
2017-08-16,34,2596,08-16
2017-08-16,35,874,08-16
2017-08-16,36,1263,08-16
2017-08-16,37,1701,08-16
2017-08-16,38,2243,08-16
2017-08-16,39,1848,08-16
2017-08-16,40,1656,08-16
2017-08-16,41,1216,08-16
2017-08-16,43,1418,08-16
2017-08-16,44,5466,08-16
2017-08-16,45,4483,08-16
2017-08-16,46,4983,08-16
2017-08-16,47,4792,08-16
2017-08-16,48,3916,08-16
2017-08-16,49,3426,08-16
2017-08-16,50,3329,08-16
2017-08-16,51,1985,08-16
2017-08-16,53,1042,08-16
2017-08-16,54,969,08-16
2017-08-16,1,500,08-16
2017-08-16,2,2043,08-16
2017-08-16,3,3687,08-16
2017-08-16,4,1807,08-16
2017-08-16,5,1508,08-16
2017-08-16,6,2230,08-16
2017-08-16,7,1492,08-16
2017-08-16,8,2862,08-16
2017-08-16,9,2531,08-16
2017-08-16,10,1037,08-16
2017-08-16,11,2687,08-16
2017-08-16,13,1256,08-16
2017-08-16,14,1173,08-16
2017-08-16,15,1154,08-16
2017-08-16,16,1170,08-16
2017-08-16,17,1634,08-16
2017-08-16,18,1355,08-16
2017-08-16,19,1241,08-16
2017-08-16,20,2331,08-16
2017-08-16,23,1083,08-16
2017-08-16,24,2079,08-16
2017-08-16,25,764,08-16
2017-08-16,26,777,08-16
2017-08-16,27,1918,08-16
2017-08-16,28,1724,08-16
2017-08-16,29,1413,08-16
2017-08-16,30,722,08-16
2017-08-16,31,1817,08-16
2017-08-16,32,716,08-16
2017-08-16,33,1262,08-16
2017-08-16,34,2329,08-16
2017-08-16,35,812,08-16
2017-08-16,36,1289,08-16
2017-08-16,37,1397,08-16
2017-08-16,38,2429,08-16
2017-08-16,39,1634,08-16
2017-08-16,40,1517,08-16
2017-08-16,41,1424,08-16
2017-08-16,43,1523,08-16
2017-08-16,44,5189,08-16
2017-08-16,45,4607,08-16
2017-08-16,46,4886,08-16
2017-08-16,47,4891,08-16
2017-08-16,48,4474,08-16
2017-08-16,49,3363,08-16
2017-08-16,50,3217,08-16
2017-08-16,51,2125,08-16
2017-08-16,53,1122,08-16
2017-08-16,54,1320,08-16
2017-08-16,1,1884,08-16
2017-08-16,2,1821,08-16
2017-08-16,3,3078,08-16
2017-08-16,4,1391,08-16
2017-08-16,5,1469,08-16
2017-08-16,6,1704,08-16
2017-08-16,7,1746,08-16
2017-08-16,8,2643,08-16
2017-08-16,9,2088,08-16
2017-08-16,10,1018,08-16
2017-08-16,11,2109,08-16
2017-08-16,13,1215,08-16
2017-08-16,14,1485,08-16
2017-08-16,15,1506,08-16
2017-08-16,16,954,08-16
2017-08-16,17,1382,08-16
2017-08-16,18,1411,08-16
2017-08-16,19,1168,08-16
2017-08-16,20,1340,08-16
2017-08-16,23,982,08-16
2017-08-16,24,2454,08-16
2017-08-16,25,639,08-16
2017-08-16,26,560,08-16
2017-08-16,27,1398,08-16
2017-08-16,28,1116,08-16
2017-08-16,29,1011,08-16
2017-08-16,30,676,08-16
2017-08-16,31,1422,08-16
2017-08-16,32,601,08-16
2017-08-16,33,1089,08-16
2017-08-16,34,2233,08-16
2017-08-16,35,664,08-16
2017-08-16,36,1106,08-16
2017-08-16,37,1514,08-16
2017-08-16,38,1527,08-16
2017-08-16,39,1276,08-16
2017-08-16,40,1631,08-16
2017-08-16,41,990,08-16
2017-08-16,43,1321,08-16
2017-08-16,44,3924,08-16
2017-08-16,45,3301,08-16
2017-08-16,46,3352,08-16
2017-08-16,47,3515,08-16
2017-08-16,48,2643,08-16
2017-08-16,49,2475,08-16
2017-08-16,50,2353,08-16
2017-08-16,51,1627,08-16
2017-08-16,53,746,08-16
2017-08-16,54,840,08-16
2017-08-16,1,1747,08-16
2017-08-16,2,1778,08-16
2017-08-16,3,2783,08-16
2017-08-16,4,1350,08-16
2017-08-16,5,1418,08-16
2017-08-16,6,1654,08-16
2017-08-16,7,1760,08-16
2017-08-16,8,2482,08-16
2017-08-16,9,1960,08-16
2017-08-16,10,998,08-16
2017-08-16,11,2136,08-16
2017-08-16,13,1200,08-16
2017-08-16,14,1351,08-16
2017-08-16,15,1456,08-16
2017-08-16,16,891,08-16
2017-08-16,17,1303,08-16
2017-08-16,18,1421,08-16
2017-08-16,19,1130,08-16
2017-08-16,20,1410,08-16
2017-08-16,23,987,08-16
2017-08-16,24,2246,08-16
2017-08-16,25,648,08-16
2017-08-16,26,524,08-16
2017-08-16,27,1316,08-16
2017-08-16,28,1185,08-16
2017-08-16,29,995,08-16
2017-08-16,30,745,08-16
2017-08-16,31,1335,08-16
2017-08-16,32,594,08-16
2017-08-16,33,1048,08-16
2017-08-16,34,2145,08-16
2017-08-16,35,680,08-16
2017-08-16,36,1206,08-16
2017-08-16,37,1520,08-16
2017-08-16,38,1383,08-16
2017-08-16,39,1344,08-16
2017-08-16,40,1483,08-16
2017-08-16,41,929,08-16
2017-08-16,43,1188,08-16
2017-08-16,44,3752,08-16
2017-08-16,45,3066,08-16
2017-08-16,46,2931,08-16
2017-08-16,47,3189,08-16
2017-08-16,48,2537,08-16
2017-08-16,49,2374,08-16
2017-08-16,50,2173,08-16
2017-08-16,51,1546,08-16
2017-08-16,53,664,08-16
2017-08-16,54,822,08-16
2017-08-16,1,1928,08-16
2017-08-16,2,1950,08-16
2017-08-16,3,3119,08-16
2017-08-16,4,1488,08-16
2017-08-16,5,1461,08-16
2017-08-16,6,1673,08-16
2017-08-16,7,1826,08-16
2017-08-16,8,2789,08-16
2017-08-16,9,1803,08-16
2017-08-16,10,888,08-16
2017-08-16,11,1927,08-16
2017-08-16,13,1046,08-16
2017-08-16,14,1348,08-16
2017-08-16,15,1540,08-16
2017-08-16,16,820,08-16
2017-08-16,17,1202,08-16
2017-08-16,18,1302,08-16
2017-08-16,19,1212,08-16
2017-08-16,20,1293,08-16
2017-08-16,23,1093,08-16
2017-08-16,24,2598,08-16
2017-08-16,25,712,08-16
2017-08-16,26,486,08-16
2017-08-16,27,1454,08-16
2017-08-16,28,976,08-16
2017-08-16,29,927,08-16
2017-08-16,30,684,08-16
2017-08-16,31,1229,08-16
2017-08-16,32,569,08-16
2017-08-16,33,976,08-16
2017-08-16,34,2031,08-16
2017-08-16,35,595,08-16
2017-08-16,36,1062,08-16
2017-08-16,37,1716,08-16
2017-08-16,38,1646,08-16
2017-08-16,39,1200,08-16
2017-08-16,40,1368,08-16
2017-08-16,41,1044,08-16
2017-08-16,43,1218,08-16
2017-08-16,44,4031,08-16
2017-08-16,45,3249,08-16
2017-08-16,46,3290,08-16
2017-08-16,47,3595,08-16
2017-08-16,48,2474,08-16
2017-08-16,49,2545,08-16
2017-08-16,50,2301,08-16
2017-08-16,51,1669,08-16
2017-08-16,53,760,08-16
2017-08-16,54,666,08-16
2017-08-16,1,1738,08-16
2017-08-16,2,1834,08-16
2017-08-16,3,2817,08-16
2017-08-16,4,1332,08-16
2017-08-16,5,1385,08-16
2017-08-16,6,1526,08-16
2017-08-16,7,1722,08-16
2017-08-16,8,2509,08-16
2017-08-16,9,1865,08-16
2017-08-16,10,886,08-16
2017-08-16,11,1994,08-16
2017-08-16,13,1113,08-16
2017-08-16,14,1288,08-16
2017-08-16,15,1343,08-16
2017-08-16,16,894,08-16
2017-08-16,17,1192,08-16
2017-08-16,18,1304,08-16
2017-08-16,19,1094,08-16
2017-08-16,20,1363,08-16
2017-08-16,23,1045,08-16
2017-08-16,24,2269,08-16
2017-08-16,25,641,08-16
2017-08-16,26,464,08-16
2017-08-16,27,1229,08-16
2017-08-16,28,967,08-16
2017-08-16,29,841,08-16
2017-08-16,30,734,08-16
2017-08-16,31,1272,08-16
2017-08-16,32,594,08-16
2017-08-16,33,933,08-16
2017-08-16,34,2049,08-16
2017-08-16,35,587,08-16
2017-08-16,36,1085,08-16
2017-08-16,37,1548,08-16
2017-08-16,38,1377,08-16
2017-08-16,39,1330,08-16
2017-08-16,40,1369,08-16
2017-08-16,41,873,08-16
2017-08-16,43,1204,08-16
2017-08-16,44,3713,08-16
2017-08-16,45,2951,08-16
2017-08-16,46,2924,08-16
2017-08-16,47,3117,08-16
2017-08-16,48,2330,08-16
2017-08-16,49,2434,08-16
2017-08-16,50,2116,08-16
2017-08-16,51,1376,08-16
2017-08-16,53,700,08-16
2017-08-16,54,758,08-16
2017-08-16,1,1878,08-16
2017-08-16,2,1924,08-16
2017-08-16,3,3117,08-16
2017-08-16,4,1444,08-16
2017-08-16,5,1411,08-16
2017-08-16,6,1666,08-16
2017-08-16,7,1984,08-16
2017-08-16,8,2904,08-16
2017-08-16,9,1709,08-16
2017-08-16,10,797,08-16
2017-08-16,11,1924,08-16
2017-08-16,13,1047,08-16
2017-08-16,14,1238,08-16
2017-08-16,15,1376,08-16
2017-08-16,16,820,08-16
2017-08-16,17,1103,08-16
2017-08-16,18,1195,08-16
2017-08-16,19,1069,08-16
2017-08-16,20,1192,08-16
2017-08-16,23,1081,08-16
2017-08-16,24,2465,08-16
2017-08-16,25,860,08-16
2017-08-16,26,491,08-16
2017-08-16,27,1441,08-16
2017-08-16,28,912,08-16
2017-08-16,29,821,08-16
2017-08-16,30,681,08-16
2017-08-16,31,1157,08-16
2017-08-16,32,522,08-16
2017-08-16,33,889,08-16
2017-08-16,34,2250,08-16
2017-08-16,35,573,08-16
2017-08-16,36,973,08-16
2017-08-16,37,1643,08-16
2017-08-16,38,1596,08-16
2017-08-16,39,1227,08-16
2017-08-16,40,1312,08-16
2017-08-16,41,886,08-16
2017-08-16,43,1193,08-16
2017-08-16,44,4227,08-16
2017-08-16,45,3445,08-16
2017-08-16,46,3143,08-16
2017-08-16,47,3634,08-16
2017-08-16,48,2586,08-16
2017-08-16,49,2771,08-16
2017-08-16,50,2438,08-16
2017-08-16,51,1757,08-16
2017-08-16,53,806,08-16
2017-08-16,54,729,08-16
2017-08-16,1,1264,08-16
2017-08-16,2,2138,08-16
2017-08-16,3,3511,08-16
2017-08-16,4,1732,08-16
2017-08-16,5,1568,08-16
2017-08-16,6,2053,08-16
2017-08-16,7,1690,08-16
2017-08-16,8,2836,08-16
2017-08-16,9,2347,08-16
2017-08-16,10,1080,08-16
2017-08-16,11,2546,08-16
2017-08-16,13,1558,08-16
2017-08-16,14,1682,08-16
2017-08-16,15,1354,08-16
2017-08-16,16,1045,08-16
2017-08-16,17,1453,08-16
2017-08-16,18,1338,08-16
2017-08-16,19,1765,08-16
2017-08-16,20,1805,08-16
2017-08-16,23,987,08-16
2017-08-16,24,2440,08-16
2017-08-16,25,1047,08-16
2017-08-16,26,654,08-16
2017-08-16,27,1838,08-16
2017-08-16,28,1339,08-16
2017-08-16,29,1155,08-16
2017-08-16,30,721,08-16
2017-08-16,31,1559,08-16
2017-08-16,32,684,08-16
2017-08-16,33,1129,08-16
2017-08-16,34,2323,08-16
2017-08-16,35,795,08-16
2017-08-16,36,1246,08-16
2017-08-16,37,1711,08-16
2017-08-16,38,2312,08-16
2017-08-16,39,1745,08-16
2017-08-16,40,1459,08-16
2017-08-16,41,1242,08-16
2017-08-16,43,1344,08-16
2017-08-16,44,4864,08-16
2017-08-16,45,4249,08-16
2017-08-16,46,4634,08-16
2017-08-16,47,4593,08-16
2017-08-16,48,3852,08-16
2017-08-16,49,3258,08-16
2017-08-16,50,3374,08-16
2017-08-16,51,2024,08-16
2017-08-16,53,970,08-16
2017-08-16,54,1038,08-16
2017-08-16,1,524,08-16
2017-08-16,2,1987,08-16
2017-08-16,3,3644,08-16
2017-08-16,4,1798,08-16
2017-08-16,5,1429,08-16
2017-08-16,6,2264,08-16
2017-08-16,7,1524,08-16
2017-08-16,8,2610,08-16
2017-08-16,9,2294,08-16
2017-08-16,10,981,08-16
2017-08-16,11,2474,08-16
2017-08-16,13,1218,08-16
2017-08-16,14,1093,08-16
2017-08-16,15,1105,08-16
2017-08-16,16,1161,08-16
2017-08-16,17,1529,08-16
2017-08-16,18,1409,08-16
2017-08-16,19,1251,08-16
2017-08-16,20,2316,08-16
2017-08-16,23,986,08-16
2017-08-16,24,1933,08-16
2017-08-16,25,700,08-16
2017-08-16,26,690,08-16
2017-08-16,27,1909,08-16
2017-08-16,28,1656,08-16
2017-08-16,29,1361,08-16
2017-08-16,30,694,08-16
2017-08-16,31,1726,08-16
2017-08-16,32,702,08-16
2017-08-16,33,1211,08-16
2017-08-16,34,2127,08-16
2017-08-16,35,751,08-16
2017-08-16,36,1277,08-16
2017-08-16,37,1285,08-16
2017-08-16,38,2309,08-16
2017-08-16,39,1529,08-16
2017-08-16,40,1392,08-16
2017-08-16,41,1390,08-16
2017-08-16,43,1375,08-16
2017-08-16,44,4924,08-16
2017-08-16,45,4488,08-16
2017-08-16,46,4999,08-16
2017-08-16,47,4614,08-16
2017-08-16,48,4432,08-16
2017-08-16,49,3279,08-16
2017-08-16,50,3122,08-16
2017-08-16,51,2038,08-16
2017-08-16,53,1098,08-16
2017-08-16,54,1208,08-16
2017-08-16,1,1853,08-16
2017-08-16,2,1828,08-16
2017-08-16,3,2861,08-16
2017-08-16,4,1393,08-16
2017-08-16,5,1456,08-16
2017-08-16,6,1628,08-16
2017-08-16,7,1760,08-16
2017-08-16,8,2493,08-16
2017-08-16,9,1836,08-16
2017-08-16,10,953,08-16
2017-08-16,11,2101,08-16
2017-08-16,13,1146,08-16
2017-08-16,14,1431,08-16
2017-08-16,15,1521,08-16
2017-08-16,16,934,08-16
2017-08-16,17,1322,08-16
2017-08-16,18,1292,08-16
2017-08-16,19,1204,08-16
2017-08-16,20,1360,08-16
2017-08-16,23,967,08-16
